age,attrition,department,education,gender,job_role,job_satisfaction,isMarried,monthly_income,NumCompaniesWorked,OverTime,StandardHours,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
25,No,Research & Development,1,Male,Manufacturing Director,3,Divorced,5206,1,No,80,7,7,7,0,7
39,No,Research & Development,3,Male,Manufacturing Director,2,Married,5295,4,No,80,7,5,4,1,0
49,No,Research & Development,4,Female,Research Director,2,Married,16413,3,No,80,27,4,2,1,2
50,No,Research & Development,5,Female,Research Director,1,Divorced,13269,5,No,80,19,14,11,1,11
20,No,Sales,3,Female,Sales Representative,3,Single,2783,1,No,80,2,2,2,2,2
34,No,Research & Development,3,Female,Research Scientist,2,Divorced,5433,1,No,80,11,11,8,7,9
36,No,Research & Development,3,Male,Laboratory Technician,2,Single,2013,2,No,80,15,4,3,1,3
49,No,Research & Development,1,Female,Healthcare Representative,3,Married,13966,2,Yes,80,30,15,11,2,12
36,No,Research & Development,4,Female,Manufacturing Director,3,Married,4374,0,No,80,4,3,2,1,2
36,No,Research & Development,2,Male,Healthcare Representative,1,Divorced,6842,6,No,80,13,5,4,0,4
54,No,Research & Development,5,Female,Manager,3,Married,17426,3,No,80,36,10,8,4,7
43,No,Research & Development,2,Male,Research Director,3,Married,17603,1,No,80,14,14,10,6,11
35,Yes,Sales,4,Male,Sales Executive,4,Single,4581,3,Yes,80,13,11,9,6,7
38,No,Research & Development,3,Male,Research Scientist,4,Married,4735,7,No,80,19,13,11,2,9
29,No,Sales,3,Male,Sales Executive,2,Divorced,4187,1,Yes,80,10,10,0,0,9
33,No,Sales,4,Male,Sales Executive,4,Divorced,5505,1,No,80,6,6,2,0,4
32,No,Research & Development,3,Male,Research Scientist,2,Divorced,5470,0,No,80,10,9,5,1,6
31,No,Sales,4,Female,Sales Executive,4,Married,5476,1,No,80,10,10,0,0,2
49,No,Research & Development,3,Female,Laboratory Technician,1,Divorced,2587,4,Yes,80,17,2,2,2,2
38,No,Research & Development,3,Female,Laboratory Technician,2,Single,2440,1,No,80,4,4,3,3,3
47,No,Sales,4,Female,Manager,2,Divorced,15972,6,No,80,29,3,2,1,2
49,No,Research & Development,3,Male,Manager,3,Single,15379,4,No,80,23,8,7,0,0
41,No,Sales,2,Male,Sales Executive,3,Single,7082,3,Yes,80,21,2,0,0,2
20,No,Sales,1,Male,Sales Representative,1,Single,2728,1,No,80,2,2,2,0,2
33,No,Sales,3,Female,Sales Executive,4,Divorced,5368,1,Yes,80,7,6,5,1,2
36,No,Research & Development,4,Male,Healthcare Representative,3,Married,5347,6,No,80,10,3,2,0,2
44,No,Human Resources,3,Female,Human Resources,4,Divorced,3195,4,Yes,80,8,2,2,2,2
23,Yes,Research & Development,1,Male,Laboratory Technician,3,Single,3989,1,Yes,80,5,5,4,1,2
38,No,Research & Development,2,Female,Laboratory Technician,3,Married,3306,7,No,80,7,0,0,0,0
53,No,Research & Development,4,Male,Healthcare Representative,4,Married,7005,3,No,80,11,4,3,1,2
48,Yes,Sales,2,Female,Sales Representative,3,Married,2655,2,Yes,80,19,9,7,7,7
32,Yes,Research & Development,4,Male,Laboratory Technician,2,Single,1393,1,No,80,1,1,0,0,0
26,No,Research & Development,3,Male,Laboratory Technician,4,Single,2570,1,No,80,7,7,7,5,7
55,No,Research & Development,3,Male,Research Scientist,2,Divorced,3537,5,No,80,8,4,2,1,2
34,No,Research & Development,2,Male,Laboratory Technician,4,Married,3986,1,No,80,15,15,10,4,13
60,No,Research & Development,4,Male,Healthcare Representative,4,Divorced,10883,3,No,80,19,1,0,0,0
33,No,Research & Development,3,Male,Laboratory Technician,2,Married,2028,1,No,80,14,14,11,2,13
37,No,Sales,4,Male,Sales Executive,4,Divorced,9525,1,No,80,6,6,3,1,3
34,No,Research & Development,3,Female,Research Scientist,4,Married,2929,1,No,80,10,10,9,8,7
23,Yes,Sales,3,Male,Sales Representative,4,Divorced,2275,1,Yes,80,3,3,2,0,2
44,No,Research & Development,3,Female,Healthcare Representative,4,Married,7879,1,Yes,80,9,8,7,6,7
35,No,Research & Development,4,Male,Research Scientist,4,Single,4930,0,Yes,80,6,5,4,1,4
43,No,Sales,3,Male,Sales Executive,4,Married,7847,1,Yes,80,10,10,9,8,8
24,No,Research & Development,3,Male,Research Scientist,3,Married,4401,1,No,80,5,5,3,0,4
41,No,Sales,3,Male,Sales Executive,3,Single,9241,1,No,80,10,10,8,8,7
29,No,Research & Development,4,Female,Laboratory Technician,3,Married,2974,9,No,80,9,5,3,1,2
36,No,Sales,4,Female,Sales Representative,4,Single,4502,3,No,80,17,13,7,6,7
45,No,Research & Development,1,Male,Healthcare Representative,3,Married,10748,3,No,80,25,23,15,14,4
24,Yes,Human Resources,1,Male,Human Resources,3,Married,1555,1,No,80,1,1,0,0,0
47,Yes,Sales,3,Male,Sales Executive,3,Married,12936,7,No,80,25,23,5,14,10
26,No,Research & Development,4,Male,Laboratory Technician,3,Married,2305,1,No,80,3,3,2,0,2
45,No,Research & Development,2,Female,Research Director,2,Single,16704,1,No,80,21,21,6,8,6
32,No,Research & Development,3,Male,Research Scientist,3,Married,3433,6,No,80,10,5,2,1,3
31,No,Research & Development,4,Male,Laboratory Technician,3,Married,3477,1,No,80,6,5,2,0,3
41,No,Human Resources,3,Male,Human Resources,2,Married,6430,6,No,80,10,3,2,1,2
40,No,Research & Development,2,Female,Manufacturing Director,1,Married,6516,2,Yes,80,18,1,0,0,0
24,No,Research & Development,1,Male,Laboratory Technician,1,Divorced,3907,1,No,80,6,6,2,1,2
46,No,Research & Development,4,Male,Healthcare Representative,2,Single,5562,6,No,80,19,10,7,0,9
35,No,Research & Development,4,Male,Manufacturing Director,3,Married,6883,2,No,80,17,7,7,0,7
30,No,Research & Development,1,Male,Research Scientist,4,Married,2862,1,No,80,10,10,0,0,8
47,No,Sales,4,Male,Sales Executive,2,Married,4978,7,No,80,4,1,0,0,0
46,No,Sales,3,Male,Sales Executive,4,Divorced,10368,4,Yes,80,13,10,6,0,3
36,Yes,Sales,5,Male,Sales Executive,1,Divorced,6134,5,Yes,80,16,2,2,2,2
32,Yes,Sales,2,Male,Sales Executive,2,Single,6735,6,No,80,10,0,0,0,0
23,No,Research & Development,1,Female,Laboratory Technician,2,Single,3295,1,No,80,3,3,2,1,2
31,No,Research & Development,1,Female,Manufacturing Director,4,Single,5238,2,No,80,9,5,4,1,4
39,No,Research & Development,3,Male,Laboratory Technician,4,Married,6472,1,Yes,80,9,9,8,5,8
32,No,Sales,3,Male,Sales Executive,3,Married,9610,3,No,80,10,4,3,0,2
40,No,Sales,4,Male,Manager,2,Single,19833,1,No,80,21,21,8,12,8
45,No,Human Resources,3,Female,Human Resources,3,Married,9756,4,No,80,9,5,0,0,3
30,No,Research & Development,4,Female,Research Scientist,1,Single,4968,0,No,80,10,9,7,0,7
24,No,Human Resources,3,Male,Human Resources,4,Married,2145,0,No,80,3,2,2,2,1
30,Yes,Human Resources,3,Female,Human Resources,4,Divorced,2180,6,No,80,6,4,2,1,2
31,No,Sales,3,Male,Sales Executive,3,Married,8346,1,No,80,6,5,2,0,2
27,No,Research & Development,3,Female,Research Scientist,4,Single,3445,1,No,80,6,6,2,1,4
29,Yes,Sales,3,Female,Sales Representative,2,Single,2760,1,No,80,2,2,2,2,2
29,No,Research & Development,3,Male,Healthcare Representative,3,Single,6294,8,Yes,80,10,3,2,0,2
30,No,Sales,2,Male,Sales Executive,1,Divorced,7140,2,No,80,12,7,7,1,7
34,No,Research & Development,4,Male,Research Scientist,4,Married,2932,0,Yes,80,6,5,0,1,2
33,No,Sales,3,Female,Sales Executive,2,Single,5147,8,No,80,13,11,7,1,7
49,No,Sales,4,Female,Sales Executive,4,Single,4507,3,No,80,8,5,1,0,4
33,Yes,Sales,3,Female,Sales Executive,1,Single,8564,2,Yes,80,11,0,0,0,0
38,No,Research & Development,2,Female,Laboratory Technician,2,Married,2468,4,No,80,9,6,1,0,5
31,Yes,Sales,4,Male,Sales Executive,3,Married,8161,2,No,80,10,1,0,0,0
29,No,Research & Development,3,Female,Research Scientist,1,Divorced,2109,1,No,80,1,1,0,0,0
30,No,Research & Development,3,Male,Healthcare Representative,3,Married,5294,3,No,80,10,7,0,1,7
32,No,Research & Development,4,Male,Research Scientist,2,Single,2718,2,No,80,12,7,7,0,7
38,No,Research & Development,3,Male,Healthcare Representative,4,Married,5811,3,Yes,80,15,1,0,1,0
43,Yes,Research & Development,3,Male,Research Scientist,3,Married,2437,9,Yes,80,6,1,0,0,0
42,No,Research & Development,3,Male,Laboratory Technician,2,Divorced,2766,8,No,80,7,5,3,0,4
55,No,Research & Development,3,Male,Research Director,1,Married,19038,8,No,80,34,1,0,0,0
33,No,Research & Development,3,Male,Research Scientist,2,Divorced,3055,5,No,80,11,9,8,1,7
41,No,Research & Development,4,Male,Laboratory Technician,1,Divorced,2289,1,No,80,5,5,3,0,4
34,No,Sales,3,Male,Sales Executive,3,Divorced,4001,1,Yes,80,15,15,14,0,7
53,No,Research & Development,4,Female,Manufacturing Director,3,Married,12965,4,Yes,80,27,3,2,0,2
43,No,Human Resources,3,Male,Human Resources,4,Single,3539,0,No,80,10,9,7,1,8
34,No,Sales,2,Female,Sales Executive,4,Single,6029,5,No,80,6,2,2,2,2
21,Yes,Sales,1,Male,Sales Representative,2,Single,2679,1,No,80,1,1,0,1,0
38,No,Research & Development,2,Female,Laboratory Technician,3,Married,3702,1,No,80,5,5,4,0,4
22,Yes,Research & Development,1,Female,Laboratory Technician,1,Married,2398,1,Yes,80,1,1,0,0,0
31,No,Sales,4,Female,Sales Executive,4,Married,5468,1,No,80,13,12,7,5,7
51,No,Research & Development,3,Female,Manager,3,Married,13116,2,No,80,15,2,2,2,2
37,No,Sales,2,Male,Sales Executive,2,Married,4189,1,No,80,5,5,2,0,3
46,No,Research & Development,4,Male,Research Director,4,Divorced,19328,7,Yes,80,24,2,1,2,2
36,No,Research & Development,3,Male,Healthcare Representative,1,Married,8321,7,Yes,80,15,12,8,5,7
44,Yes,Research & Development,2,Male,Research Scientist,2,Divorced,2342,1,Yes,80,6,5,3,2,3
37,No,Human Resources,2,Male,Human Resources,2,Divorced,4071,2,No,80,19,10,0,4,7
35,Yes,Sales,3,Male,Sales Executive,4,Single,5813,1,Yes,80,10,10,7,7,7
33,No,Research & Development,4,Male,Research Scientist,1,Married,3143,6,No,80,14,10,8,7,6
28,No,Research & Development,3,Male,Research Scientist,4,Married,2044,1,No,80,5,5,3,0,3
39,No,Research & Development,1,Male,Research Director,3,Single,13464,7,No,80,9,4,3,2,2
46,No,Sales,2,Male,Sales Executive,2,Single,7991,8,No,80,6,2,2,2,2
40,No,Research & Development,2,Female,Laboratory Technician,1,Married,3377,4,No,80,7,4,3,0,2
42,No,Research & Development,3,Male,Healthcare Representative,1,Married,5538,5,No,80,10,0,0,0,0
35,No,Research & Development,2,Male,Manufacturing Director,4,Divorced,5762,2,No,80,15,7,7,1,7
38,No,Human Resources,3,Male,Human Resources,2,Divorced,2592,5,No,80,13,11,10,3,8
34,Yes,Research & Development,4,Male,Laboratory Technician,1,Married,5346,4,No,80,11,7,1,0,7
37,Yes,Research & Development,4,Male,Manufacturing Director,1,Single,4213,1,No,80,10,10,3,0,8
39,No,Sales,3,Male,Sales Executive,4,Divorced,4127,2,No,80,7,2,1,2,2
43,No,Research & Development,3,Male,Research Scientist,3,Single,2438,4,No,80,7,3,2,1,2
41,No,Research & Development,3,Male,Healthcare Representative,2,Single,6870,3,No,80,11,3,2,1,2
41,No,Sales,1,Female,Sales Executive,3,Divorced,10447,0,Yes,80,23,22,14,13,5
30,No,Research & Development,3,Female,Manufacturing Director,3,Single,9667,9,No,80,9,7,7,0,2
26,Yes,Human Resources,2,Female,Human Resources,2,Married,2148,0,Yes,80,6,5,1,1,4
46,Yes,Research & Development,2,Female,Healthcare Representative,2,Married,8926,4,No,80,13,9,7,3,7
40,No,Research & Development,3,Female,Healthcare Representative,4,Divorced,6513,4,No,80,12,5,3,0,3
34,No,Sales,2,Male,Sales Executive,3,Married,6799,1,No,80,10,10,8,4,8
58,No,Sales,3,Male,Manager,2,Divorced,16291,4,No,80,37,16,9,14,14
35,No,Research & Development,4,Male,Laboratory Technician,3,Married,2705,0,No,80,6,5,4,0,3
47,No,Research & Development,3,Female,Manufacturing Director,2,Divorced,10333,8,Yes,80,28,22,11,14,10
40,No,Research & Development,3,Female,Healthcare Representative,1,Divorced,4448,2,No,80,15,7,4,7,7
54,No,Research & Development,4,Female,Research Scientist,4,Married,6854,4,No,80,14,7,1,1,7
31,No,Sales,4,Female,Sales Executive,1,Married,9637,2,No,80,9,3,2,2,2
28,No,Research & Development,3,Female,Research Scientist,1,Married,3591,1,No,80,3,3,2,1,2
38,No,Sales,4,Female,Sales Representative,4,Married,5405,2,Yes,80,20,4,2,0,3
26,No,Sales,3,Male,Sales Executive,4,Single,4684,1,No,80,5,5,3,1,2
58,No,Research & Development,4,Male,Research Director,3,Married,15787,2,Yes,80,23,2,2,2,2
18,No,Research & Development,3,Female,Research Scientist,3,Single,1514,1,No,80,0,0,0,0,0
31,Yes,Human Resources,5,Male,Human Resources,1,Married,2956,0,No,80,2,1,0,0,0
29,Yes,Human Resources,3,Male,Human Resources,1,Divorced,2335,4,Yes,80,4,2,2,2,0
45,No,Sales,4,Female,Sales Executive,3,Married,5154,4,No,80,10,8,7,5,7
36,No,Research & Development,4,Female,Research Scientist,2,Married,6962,4,Yes,80,15,1,0,0,0
43,No,Sales,4,Male,Sales Executive,4,Married,5675,1,No,80,7,7,7,7,7
27,No,Research & Development,2,Female,Laboratory Technician,4,Single,2379,0,Yes,80,6,5,4,0,2
29,No,Research & Development,1,Male,Laboratory Technician,4,Married,3812,1,No,80,11,11,8,3,10
32,No,Sales,4,Male,Sales Executive,4,Single,4648,8,No,80,4,0,0,0,0
42,No,Research & Development,4,Male,Research Scientist,3,Married,2936,3,No,80,10,6,3,3,3
47,No,Research & Development,4,Female,Laboratory Technician,3,Single,2105,4,No,80,7,2,2,2,0
46,No,Research & Development,2,Male,Manufacturing Director,4,Divorced,8578,3,No,80,12,9,8,4,7
28,No,Human Resources,2,Male,Human Resources,4,Divorced,2706,1,No,80,3,3,2,2,2
29,No,Research & Development,1,Male,Healthcare Representative,3,Divorced,6384,8,No,80,11,7,0,1,6
42,No,Research & Development,3,Male,Laboratory Technician,3,Single,3968,4,No,80,8,0,0,0,0
32,Yes,Sales,4,Male,Sales Executive,2,Single,9907,7,Yes,80,7,2,2,2,2
46,No,Sales,3,Female,Sales Executive,1,Divorced,13225,2,No,80,25,19,17,2,8
27,No,Sales,1,Female,Sales Representative,3,Married,3540,1,No,80,9,9,8,5,8
29,No,Human Resources,1,Male,Human Resources,2,Married,2804,1,No,80,1,1,0,0,0
43,No,Research & Development,3,Female,Manager,3,Married,19392,7,No,80,21,16,12,6,14
48,No,Research & Development,3,Male,Research Director,2,Married,19665,4,No,80,29,22,10,12,9
29,Yes,Research & Development,2,Male,Research Scientist,4,Single,2439,1,Yes,80,1,1,0,1,0
46,Yes,Sales,3,Female,Sales Executive,2,Married,7314,5,No,80,14,8,7,0,7
27,No,Research & Development,3,Female,Research Scientist,1,Married,4774,0,No,80,8,7,6,7,3
39,No,Research & Development,4,Male,Research Scientist,4,Divorced,3902,8,No,80,7,2,2,2,2
55,No,Research & Development,4,Male,Research Scientist,4,Married,2662,8,No,80,19,5,2,0,4
28,No,Sales,3,Female,Sales Representative,2,Married,2856,1,No,80,1,1,0,0,0
30,Yes,Sales,3,Male,Sales Representative,4,Single,1081,1,No,80,1,1,0,0,0
22,Yes,Research & Development,1,Male,Research Scientist,2,Single,2472,1,Yes,80,1,1,0,0,0
36,No,Sales,4,Female,Sales Executive,3,Married,5673,1,Yes,80,10,10,9,1,7
31,No,Research & Development,3,Male,Laboratory Technician,3,Divorced,4197,1,No,80,10,10,8,0,2
34,No,Sales,3,Male,Sales Executive,4,Married,9713,2,Yes,80,9,5,3,1,0
29,No,Research & Development,3,Male,Laboratory Technician,1,Single,2062,3,No,80,11,3,2,1,2
37,No,Research & Development,4,Male,Research Scientist,1,Married,4284,5,Yes,80,16,5,3,0,4
35,No,Research & Development,2,Female,Manufacturing Director,2,Married,4788,0,Yes,80,4,3,2,0,2
45,No,Research & Development,2,Female,Manufacturing Director,4,Married,5906,0,No,80,10,9,8,3,8
36,No,Human Resources,1,Male,Human Resources,4,Single,3886,1,No,80,10,10,1,0,8
40,No,Research & Development,4,Male,Manager,1,Divorced,16823,2,No,80,22,19,7,11,16
26,No,Research & Development,2,Female,Research Scientist,3,Married,2933,1,Yes,80,1,1,0,1,0
27,No,Sales,2,Female,Sales Executive,3,Single,6500,0,No,80,9,8,7,0,7
48,No,Research & Development,3,Female,Manager,4,Divorced,17174,3,No,80,24,22,17,4,7
44,No,Research & Development,4,Male,Healthcare Representative,1,Married,5033,2,No,80,10,2,0,2,2
34,Yes,Research & Development,4,Male,Research Scientist,1,Married,2307,1,Yes,80,5,5,2,3,0
56,Yes,Research & Development,2,Male,Laboratory Technician,4,Single,2587,1,No,80,5,4,2,1,0
36,No,Sales,2,Male,Sales Executive,2,Married,5507,2,No,80,12,4,2,1,3
41,No,Sales,3,Female,Sales Executive,2,Married,4393,5,No,80,14,5,4,1,4
42,No,Research & Development,3,Male,Research Director,1,Married,13348,9,No,80,18,13,7,5,7
31,No,Sales,2,Female,Sales Executive,4,Divorced,6583,2,Yes,80,8,5,2,1,4
34,No,Sales,1,Female,Sales Executive,4,Married,8103,3,Yes,80,9,4,2,0,1
31,No,Research & Development,3,Female,Laboratory Technician,3,Divorced,3978,8,No,80,4,2,2,2,2
26,No,Research & Development,3,Male,Laboratory Technician,4,Married,2544,0,No,80,8,7,7,7,7
45,No,Research & Development,4,Male,Healthcare Representative,3,Single,5399,4,No,80,12,4,2,0,3
33,No,Sales,4,Male,Sales Executive,3,Single,5487,1,No,80,10,10,4,0,9
28,No,Sales,2,Male,Sales Executive,4,Married,6834,1,Yes,80,7,7,7,0,7
29,Yes,Sales,3,Male,Sales Representative,1,Single,1091,1,No,80,1,1,0,0,0
39,No,Sales,4,Female,Sales Executive,3,Married,5736,6,No,80,10,3,2,1,2
27,No,Research & Development,4,Male,Research Scientist,2,Married,2226,1,No,80,6,5,3,1,2
34,No,Research & Development,4,Male,Research Scientist,4,Married,5747,1,Yes,80,16,15,10,6,11
28,Yes,Sales,2,Female,Sales Executive,3,Single,9854,3,Yes,80,6,2,0,2,2
47,No,Research & Development,4,Male,Research Scientist,2,Married,5467,8,No,80,16,8,7,1,7
56,No,Sales,5,Female,Sales Executive,1,Married,5380,4,No,80,6,0,0,0,0
39,No,Research & Development,2,Male,Manufacturing Director,1,Married,5151,1,No,80,10,10,0,7,9
38,No,Research & Development,3,Female,Research Scientist,2,Divorced,2133,1,Yes,80,20,20,11,0,7
58,No,Sales,3,Female,Manager,4,Married,17875,4,Yes,80,29,1,0,0,0
32,Yes,Research & Development,2,Female,Research Scientist,3,Single,2432,3,Yes,80,8,4,1,0,3
38,No,Research & Development,2,Male,Research Scientist,4,Divorced,4771,2,No,80,10,5,2,0,3
49,No,Research & Development,1,Male,Research Director,4,Married,19161,3,No,80,28,5,4,4,3
42,No,Sales,4,Male,Sales Executive,4,Divorced,5087,3,Yes,80,14,0,0,0,0
27,Yes,Human Resources,3,Female,Human Resources,2,Married,2863,1,No,80,1,1,0,0,0
35,No,Sales,4,Male,Sales Executive,1,Married,5561,0,No,80,6,5,3,0,4
28,No,Research & Development,3,Male,Research Scientist,3,Single,2144,1,No,80,5,5,3,1,4
31,No,Research & Development,2,Male,Research Scientist,1,Divorced,3065,1,Yes,80,4,4,2,2,3
36,No,Research & Development,4,Male,Laboratory Technician,2,Married,2810,1,No,80,5,5,4,0,2
34,No,Sales,3,Male,Sales Executive,4,Single,9888,1,No,80,14,14,8,2,1
34,No,Sales,4,Male,Sales Executive,3,Divorced,8628,1,No,80,9,8,7,1,1
26,No,Research & Development,3,Male,Laboratory Technician,1,Single,2867,0,No,80,8,7,7,7,6
29,No,Research & Development,3,Male,Healthcare Representative,1,Married,5373,0,No,80,6,5,3,0,2
32,No,Research & Development,4,Female,Healthcare Representative,4,Divorced,6667,5,No,80,9,5,1,1,2
31,No,Research & Development,3,Male,Research Scientist,1,Married,5003,1,No,80,10,10,8,8,7
28,Yes,Research & Development,3,Male,Laboratory Technician,4,Divorced,2367,5,No,80,6,4,1,0,3
38,No,Sales,3,Male,Sales Representative,1,Single,2858,4,No,80,20,1,0,0,0
35,No,Sales,4,Female,Sales Executive,4,Married,5204,1,Yes,80,10,10,8,0,9
27,No,Sales,3,Male,Sales Executive,4,Single,4105,1,No,80,7,7,7,0,7
32,No,Research & Development,4,Male,Manufacturing Director,4,Single,9679,8,No,80,8,1,0,0,0
31,Yes,Sales,4,Male,Sales Executive,4,Married,5617,1,Yes,80,10,10,7,0,8
53,Yes,Sales,4,Male,Sales Executive,1,Single,10448,6,Yes,80,15,2,2,2,2
54,No,Research & Development,2,Female,Research Scientist,3,Married,2897,3,No,80,9,4,3,2,3
33,No,Research & Development,2,Male,Healthcare Representative,3,Divorced,5968,1,No,80,9,9,7,2,8
43,No,Research & Development,3,Male,Healthcare Representative,3,Married,7510,1,No,80,10,10,9,0,9
38,No,Human Resources,4,Male,Human Resources,2,Married,2991,0,Yes,80,7,6,2,1,2
55,No,Human Resources,4,Male,Manager,2,Married,19636,4,Yes,80,35,10,9,1,4
31,No,Research & Development,1,Female,Laboratory Technician,4,Divorced,1129,1,Yes,80,1,1,0,0,0
39,No,Sales,4,Male,Sales Executive,1,Single,13341,0,No,80,21,20,8,11,10
42,No,Research & Development,2,Male,Research Scientist,3,Single,4332,1,No,80,20,20,9,3,7
31,No,Research & Development,3,Female,Research Director,3,Married,11031,4,No,80,13,11,7,4,8
54,No,Research & Development,3,Female,Manufacturing Director,1,Single,4440,6,Yes,80,9,5,2,1,4
24,No,Research & Development,2,Male,Healthcare Representative,3,Single,4617,1,No,80,4,4,3,1,2
23,No,Research & Development,2,Male,Laboratory Technician,4,Single,2647,1,No,80,5,5,2,1,4
40,No,Research & Development,3,Female,Laboratory Technician,3,Married,6323,1,No,80,10,10,9,9,4
40,No,Sales,2,Female,Sales Executive,2,Married,5677,3,No,80,15,11,8,5,10
25,No,Human Resources,3,Female,Human Resources,2,Married,2187,4,No,80,6,2,0,1,2
30,No,Research & Development,2,Male,Laboratory Technician,2,Married,3748,1,No,80,12,12,8,1,7
25,No,Research & Development,1,Male,Laboratory Technician,3,Divorced,3977,6,Yes,80,7,2,2,0,2
47,No,Research & Development,3,Male,Healthcare Representative,3,Single,8633,2,No,80,25,17,14,12,11
33,No,Research & Development,2,Male,Laboratory Technician,3,Divorced,2008,1,No,80,1,1,1,0,0
38,No,Sales,4,Male,Sales Executive,2,Married,4440,0,No,80,16,15,13,5,8
31,No,Sales,2,Male,Sales Representative,3,Married,3067,0,No,80,3,2,2,1,2
38,No,Research & Development,4,Male,Manufacturing Director,3,Married,5321,2,No,80,10,8,3,7,7
42,No,Research & Development,4,Male,Research Scientist,1,Divorced,5410,6,Yes,80,9,4,3,1,2
41,No,Research & Development,3,Male,Research Scientist,4,Married,2782,3,No,80,12,5,3,1,0
47,No,Research & Development,1,Female,Research Director,2,Married,11957,0,No,80,14,13,8,5,12
35,No,Research & Development,4,Male,Laboratory Technician,3,Married,2660,7,Yes,80,5,2,2,2,2
22,No,Research & Development,2,Male,Research Scientist,3,Single,3375,0,No,80,4,3,2,1,2
35,No,Research & Development,4,Male,Research Scientist,3,Single,5098,1,No,80,10,10,7,0,8
33,No,Research & Development,2,Female,Healthcare Representative,4,Married,4878,0,Yes,80,10,9,7,8,1
32,No,Research & Development,4,Female,Laboratory Technician,2,Single,2837,1,No,80,6,6,2,4,1
40,No,Research & Development,4,Male,Laboratory Technician,4,Married,2406,8,No,80,8,1,0,0,0
32,No,Sales,4,Male,Sales Representative,2,Married,2269,0,No,80,3,2,2,2,2
39,No,Research & Development,1,Male,Research Scientist,4,Single,4108,7,No,80,18,7,7,1,7
38,No,Research & Development,3,Female,Research Director,3,Married,13206,3,No,80,20,18,16,1,11
32,No,Sales,4,Female,Sales Executive,4,Married,10422,1,No,80,14,14,10,5,7
37,No,Research & Development,3,Female,Research Director,4,Married,13744,1,Yes,80,16,16,11,6,8
25,No,Sales,2,Female,Sales Executive,3,Divorced,4907,0,Yes,80,6,5,3,0,4
52,No,Sales,4,Male,Sales Representative,4,Divorced,3482,2,No,80,16,9,8,0,0
44,No,Research & Development,3,Male,Research Scientist,4,Single,2436,6,Yes,80,6,4,3,1,2
21,No,Sales,1,Male,Sales Representative,1,Single,2380,1,Yes,80,2,2,2,1,2
39,No,Research & Development,3,Male,Manager,4,Single,19431,2,No,80,21,6,0,1,3
23,Yes,Sales,3,Male,Sales Representative,1,Married,1790,1,No,80,1,1,0,1,0
36,No,Sales,3,Female,Sales Executive,4,Married,7644,0,No,80,10,9,7,3,4
36,No,Research & Development,2,Female,Manufacturing Director,2,Divorced,5131,7,No,80,18,4,2,0,2
56,No,Research & Development,4,Male,Healthcare Representative,3,Divorced,6306,1,No,80,13,13,12,1,9
29,Yes,Research & Development,4,Male,Research Scientist,4,Married,4787,9,Yes,80,4,2,2,2,2
42,No,Research & Development,3,Male,Manager,3,Married,18880,5,No,80,24,22,6,4,14
56,Yes,Research & Development,2,Male,Laboratory Technician,3,Married,2339,8,No,80,14,10,9,9,8
41,No,Research & Development,4,Female,Manufacturing Director,2,Married,13570,0,No,80,21,20,7,0,10
34,No,Sales,3,Female,Sales Executive,3,Married,6712,1,No,80,8,8,7,1,7
36,No,Sales,4,Male,Sales Executive,4,Divorced,5406,1,No,80,15,15,12,11,11
41,No,Sales,3,Male,Sales Executive,2,Divorced,8938,2,No,80,14,5,4,0,4
32,No,Research & Development,3,Male,Research Scientist,1,Single,2439,1,No,80,4,4,2,1,2
35,No,Human Resources,4,Female,Human Resources,4,Single,8837,1,Yes,80,9,9,0,1,7
38,No,Sales,2,Female,Sales Executive,4,Married,5343,1,No,80,10,10,7,1,9
50,Yes,Sales,4,Male,Sales Executive,3,Divorced,6728,7,No,80,12,6,3,0,1
36,No,Sales,4,Female,Sales Executive,4,Married,6652,4,No,80,8,6,3,0,0
45,No,Sales,3,Female,Sales Executive,3,Single,4850,8,No,80,8,5,3,0,1
40,No,Research & Development,4,Male,Research Scientist,3,Single,2809,2,No,80,8,2,2,2,2
35,No,Research & Development,4,Male,Healthcare Representative,3,Married,5689,1,Yes,80,10,10,2,0,2
40,No,Research & Development,4,Female,Research Scientist,3,Married,2001,2,No,80,20,5,3,0,2
35,No,Research & Development,4,Female,Research Scientist,4,Married,2977,1,No,80,4,4,3,1,1
29,No,Research & Development,2,Male,Laboratory Technician,2,Married,4025,4,Yes,80,10,4,3,0,3
29,No,Research & Development,4,Female,Research Scientist,1,Single,3785,1,No,80,5,5,4,0,4
50,Yes,Sales,3,Male,Sales Executive,1,Divorced,10854,4,Yes,80,20,3,2,2,0
39,No,Sales,1,Female,Sales Executive,4,Married,12031,0,No,80,21,20,9,9,6
31,No,Research & Development,3,Male,Manufacturing Director,1,Single,9936,0,No,80,10,9,4,1,7
26,No,Sales,3,Female,Sales Representative,3,Single,2966,0,No,80,5,4,2,0,0
36,No,Research & Development,2,Male,Laboratory Technician,4,Married,2571,4,No,80,17,5,2,0,3
39,No,Research & Development,1,Male,Healthcare Representative,1,Married,9991,4,No,80,9,7,7,1,7
27,No,Research & Development,3,Male,Manufacturing Director,2,Married,6142,1,Yes,80,6,6,2,0,3
49,No,Sales,3,Male,Sales Executive,2,Married,5390,2,No,80,17,9,6,0,8
